<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
WHLR.US,D,20151005,000000,90726650,90726650,89342400,90259750,0.00336107,0
WHLR.US,D,20151006,000000,90259750,90259750,88876900,90259750,0.000604785,0
WHLR.US,D,20151007,000000,89809300,92568700,87019100,91192850,0.002473575,0
WHLR.US,D,20151008,000000,91192850,91635600,90259750,91192850,0.002058605,0
WHLR.US,D,20151009,000000,91192850,93042600,90726650,92568700,0.001099555,0
WHLR.US,D,20151012,000000,92568700,93508800,91635600,93508800,0.00100065,0
WHLR.US,D,20151013,000000,91635600,93975700,91635600,92117900,0.000985085,0
WHLR.US,D,20151014,000000,92568700,92568700,91192850,92568700,0.000501175,0
WHLR.US,D,20151015,000000,92568700,93975700,91635600,93975700,0.001276685,0
WHLR.US,D,20151016,000000,93975700,93975700,92117900,92568700,0.001034795,0
WHLR.US,D,20151019,000000,91192850,92117900,91192850,91635600,0.000246206,0
WHLR.US,D,20151020,000000,91192850,92568700,90259750,92117900,0.000518705,0
WHLR.US,D,20151021,000000,92568700,92568700,91635600,92117900,0.000166274,0
WHLR.US,D,20151022,000000,92568700,92568700,91635600,91635600,0.00091588,0
WHLR.US,D,20151023,000000,92117900,92117900,90726650,91635600,0.00138043,0
WHLR.US,D,20151026,000000,92117900,92568700,90259750,92568700,0.001088955,0
WHLR.US,D,20151027,000000,92568700,92568700,90259750,90726650,0.00105416,0
WHLR.US,D,20151028,000000,93424800,93424800,91086100,91086100,0.000784535,0
WHLR.US,D,20151029,000000,90611500,92018500,90145300,92018500,0.000588695,0
WHLR.US,D,20151030,000000,92950900,92950900,90145300,91086100,0.0004005755,0
WHLR.US,D,20151102,000000,92950900,92950900,90611500,92477350,0.000793695,0
WHLR.US,D,20151103,000000,91544950,92477350,91544950,92018500,0.000188514,0
WHLR.US,D,20151104,000000,90145300,92950900,90145300,90611500,0.000813445,0
WHLR.US,D,20151105,000000,92018500,92018500,90611500,91086100,0.0003551805,0
WHLR.US,D,20151106,000000,92950900,92950900,90145300,90611500,0.000599555,0
WHLR.US,D,20151109,000000,92018500,92018500,88273150,88273150,0.001137885,0
WHLR.US,D,20151110,000000,92950900,92950900,87814300,87814300,0.00061643,0
WHLR.US,D,20151111,000000,89212900,90145300,86866150,87332350,0.000625065,0
WHLR.US,D,20151112,000000,87332350,87332350,85933750,86866150,0.000520275,0
WHLR.US,D,20151113,000000,85483300,88273150,85483300,87814300,0.0003617215,0
WHLR.US,D,20151116,000000,87814300,87814300,86400650,87814300,0.0000706435,0
WHLR.US,D,20151117,000000,86866150,87332350,85483300,85933750,0.0003403975,0
WHLR.US,D,20151118,000000,86866150,86866150,84068950,85483300,0.0006978,0
WHLR.US,D,20151119,000000,84068950,87332350,81736900,87332350,0.0002460755,0
WHLR.US,D,20151120,000000,87814300,87814300,84550200,84550200,0.000134746,0
WHLR.US,D,20151123,000000,84068950,88273150,84068950,88273150,0.000458137,0
WHLR.US,D,20151124,000000,87332350,87332350,84550200,86400650,0.00064665,0
WHLR.US,D,20151125,000000,87233300,87699500,85834700,86284800,0.00061499,0
WHLR.US,D,20151127,000000,87699500,87699500,87699500,87699500,0.00000418629,0
WHLR.US,D,20151130,000000,89113850,89580050,86284800,87699500,0.00073796,0
WHLR.US,D,20151201,000000,87699500,87699500,85834700,86284800,0.000119309,0
WHLR.US,D,20151202,000000,87691800,91949900,84404950,88173050,0.00190162,0
WHLR.US,D,20151203,000000,87699500,89113850,86284800,87233300,0.00240005,0
WHLR.US,D,20151204,000000,87233300,90061300,86284800,88173050,0.00237729,0
WHLR.US,D,20151207,000000,91009100,92889650,86751700,86751700,0.00203166,0
WHLR.US,D,20151208,000000,86751700,87233300,80636500,83472550,0.002935245,0
WHLR.US,D,20151209,000000,81095350,84878500,81095350,84412300,0.000540685,0
WHLR.US,D,20151210,000000,86284800,86284800,82509700,84878500,0.00099686,0
WHLR.US,D,20151211,000000,84878500,85834700,82509700,82509700,0.000606485,0
WHLR.US,D,20151214,000000,83006350,83334650,77800450,78748250,0.001150445,0
WHLR.US,D,20151215,000000,80170300,82027750,75453700,81095350,0.00322776,0
WHLR.US,D,20151216,000000,78748250,85834700,78748250,80636500,0.000475013,0
WHLR.US,D,20151217,000000,80170300,88646950,78748250,81095350,0.000827185,0
WHLR.US,D,20151218,000000,83938750,89580050,81561550,84878500,0.00187899,0
WHLR.US,D,20151221,000000,84878500,84878500,79696400,82509700,0.001200415,0
WHLR.US,D,20151222,000000,81095350,82509700,78748250,81095350,0.000913,0
WHLR.US,D,20151223,000000,80170300,84878500,80170300,84878500,0.00069139,0
WHLR.US,D,20151224,000000,82509700,85352400,82509700,85352400,0.0004008375,0
WHLR.US,D,20151228,000000,87233300,88173050,85115450,87233300,0.000663,0
WHLR.US,D,20151229,000000,88066300,89962250,86147950,89962250,0.000620485,0
WHLR.US,D,20151230,000000,88066300,90925100,87592750,90443500,0.000719255,0
WHLR.US,D,20151231,000000,89014100,91873250,89014100,91873250,0.001041075,0
WHLR.US,D,20160104,000000,91864850,91873250,89014100,89014100,0.0001938775,0
WHLR.US,D,20160105,000000,89962250,91032550,86636900,86789500,0.00051609,0
WHLR.US,D,20160106,000000,88242700,89014100,86636900,89014100,0.000197017,0
WHLR.US,D,20160107,000000,87592750,87592750,85681750,85681750,0.04389285,0
WHLR.US,D,20160108,000000,87118150,87118150,79979550,86636900,0.00075863,0
WHLR.US,D,20160111,000000,84734300,84734300,79497600,81882500,0.000743065,0
WHLR.US,D,20160112,000000,84734300,84734300,78549800,82830300,0.001088435,0
WHLR.US,D,20160113,000000,84734300,89389300,68553800,72366700,0.00453323,0
WHLR.US,D,20160114,000000,71395100,74070500,71395100,71892100,0.00120225,0
WHLR.US,D,20160115,000000,72366700,75209400,69029100,72847250,0.00217687,0
WHLR.US,D,20160119,000000,71892100,72847250,69029100,70454300,0.002426345,0
WHLR.US,D,20160120,000000,69497050,72122050,63326900,69029100,0.00357287,0
WHLR.US,D,20160121,000000,68553800,70913500,66653300,69497050,0.002479855,0
WHLR.US,D,20160122,000000,69973400,70913500,67119850,67609150,0.001053245,0
WHLR.US,D,20160125,000000,69497050,70913500,68553800,69973400,0.00208909,0
WHLR.US,D,20160126,000000,71395100,72847250,67119850,71892100,0.00132849,0
WHLR.US,D,20160127,000000,73206700,73206700,70318500,72003750,0.000945185,0
WHLR.US,D,20160128,000000,70438900,71284150,68381600,69115900,0.001534795,0
WHLR.US,D,20160129,000000,69836550,72725100,66464650,70318500,0.000483909,0
WHLR.US,D,20160201,000000,70809550,72233350,70750750,72233350,0.0004565675,0
WHLR.US,D,20160202,000000,72725100,75125050,71284150,73206700,0.00053061,0
WHLR.US,D,20160203,000000,72725100,77066500,67420150,71284150,0.00247292,0
WHLR.US,D,20160204,000000,71284150,71521100,69345500,69836550,0.0003560965,0
WHLR.US,D,20160205,000000,70318500,70809550,66952900,66952900,0.000636315,0
WHLR.US,D,20160208,000000,66952900,68109650,65019850,65504600,0.001249085,0
WHLR.US,D,20160209,000000,65509850,66347050,57790250,60201050,0.002346155,0
WHLR.US,D,20160210,000000,62128850,64050700,59232600,59232600,0.000861065,0
WHLR.US,D,20160211,000000,57790250,58274300,57316350,57790250,0.000994635,0
WHLR.US,D,20160212,000000,58274300,60401600,57316350,57790250,0.00105089,0
WHLR.US,D,20160216,000000,57790250,57790250,54910800,56351400,0.0114284,0
WHLR.US,D,20160217,000000,58274300,61026700,56876050,59232600,0.002654105,0
WHLR.US,D,20160218,000000,59716300,59716300,56830900,56830900,0.00145212,0
WHLR.US,D,20160219,000000,56830900,58274300,54910800,54910800,0.003134875,0
WHLR.US,D,20160222,000000,53935350,56351400,52971100,55394500,0.00254121,0
WHLR.US,D,20160223,000000,55868400,59716300,55136900,57790250,0.01764715,0
WHLR.US,D,20160224,000000,59716300,60201050,53935350,57316350,0.00197776,0
WHLR.US,D,20160225,000000,56207900,58163350,53778550,55728750,0.00133647,0
WHLR.US,D,20160226,000000,56207900,58647050,56207900,58163350,0.000803635,0
WHLR.US,D,20160229,000000,58647050,59137750,57678600,58163350,0.00118014,0
WHLR.US,D,20160301,000000,58647050,60128600,57678600,57678600,0.001013865,0
WHLR.US,D,20160302,000000,58163350,60620000,57678600,57678600,0.00089704,0
WHLR.US,D,20160303,000000,58163350,63543200,58163350,59633350,0.001871925,0
WHLR.US,D,20160304,000000,60128600,64518300,60128600,64033900,0.00108019,0
WHLR.US,D,20160307,000000,64518300,67455500,64518300,65504600,0.001172685,0
WHLR.US,D,20160308,000000,65504600,67455500,64808100,65009350,0.002359365,0
WHLR.US,D,20160309,000000,67943050,69900600,65504600,65988300,0.00306175,0
WHLR.US,D,20160310,000000,65988300,65988300,64033900,65988300,0.001569595,0
WHLR.US,D,20160311,000000,65988300,69900600,65988300,68424300,0.001316715,0
WHLR.US,D,20160314,000000,68921300,68921300,65504600,67455500,0.001208395,0
WHLR.US,D,20160315,000000,68424300,70390250,66472350,69900600,0.00094427,0
WHLR.US,D,20160316,000000,70883400,75262950,65988300,70390250,0.002966115,0
WHLR.US,D,20160317,000000,70382900,70382900,63052850,64518300,0.00260557,0
WHLR.US,D,20160318,000000,65009350,68921300,53778550,59137750,0.093644,0
WHLR.US,D,20160321,000000,60128600,60620000,57433250,59633350,0.0053345,0
WHLR.US,D,20160322,000000,60128600,60959500,58647050,59633350,0.00458765,0
WHLR.US,D,20160323,000000,59137750,59137750,56207900,56207900,0.002324045,0
WHLR.US,D,20160324,000000,56703850,58647050,56207900,58163350,0.00574055,0
WHLR.US,D,20160328,000000,59137750,59137750,57210650,57922900,0.002973835,0
WHLR.US,D,20160329,000000,58546950,60034450,57048600,58546950,0.003369835,0
WHLR.US,D,20160330,000000,59042550,59537450,57048600,59537450,0.001728415,0
WHLR.US,D,20160331,000000,59537450,62017200,59154550,62017200,0.002628335,0
WHLR.US,D,20160401,000000,61527550,62017200,59537450,60034450,0.00154801,0
WHLR.US,D,20160404,000000,62290200,62290200,60040750,61037550,0.000582675,0
WHLR.US,D,20160405,000000,61527550,61527550,60034450,61037550,0.00178872,0
WHLR.US,D,20160406,000000,61527550,63014700,61037550,61037550,0.002583595,0
WHLR.US,D,20160407,000000,60536000,61771850,60536000,61037550,0.00132064,0
WHLR.US,D,20160408,000000,61527550,61527550,59537450,60536000,0.00169767,0
WHLR.US,D,20160411,000000,59537450,62513500,59537450,61527550,0.00297645,0
WHLR.US,D,20160412,000000,61527550,62017200,61037550,61037550,0.000637885,0
WHLR.US,D,20160413,000000,62017200,65982700,61527550,63994350,0.00721545,0
WHLR.US,D,20160414,000000,64996750,66479000,64495900,65236850,0.002413265,0
WHLR.US,D,20160415,000000,65982700,69087200,65737700,65982700,0.00538645,0
WHLR.US,D,20160418,000000,66973900,67476150,63994350,65982700,0.00460623,0
WHLR.US,D,20160419,000000,66479000,69951000,65982700,66973900,0.00338658,0
WHLR.US,D,20160420,000000,67476150,69454350,66981250,69454350,0.00317674,0
WHLR.US,D,20160421,000000,69951000,69951000,67476150,67971050,0.003147695,0
WHLR.US,D,20160422,000000,68964000,70304500,67971050,68467350,0.002169415,0
WHLR.US,D,20160425,000000,68467350,69454350,68467350,68964000,0.002115515,0
WHLR.US,D,20160426,000000,69454350,72923900,69454350,71439900,0.00335649,0
WHLR.US,D,20160427,000000,72321900,72321900,70311150,71647100,0.001611195,0
WHLR.US,D,20160428,000000,70824600,72824500,70311150,71817550,0.00175196,0
WHLR.US,D,20160429,000000,72824500,72824500,70311150,70824600,0.00219898,0
WHLR.US,D,20160502,000000,72824500,75828550,71959300,75828550,0.00522825,0
WHLR.US,D,20160503,000000,75828550,80361050,74827200,77838600,0.0109954,0
WHLR.US,D,20160504,000000,70824600,77838600,70824600,74345600,0.003764,0
WHLR.US,D,20160505,000000,76325550,76325550,73076500,74345600,0.00268786,0
WHLR.US,D,20160506,000000,74345600,78848000,74345600,74345600,0.00253231,0
WHLR.US,D,20160509,000000,76829900,78343300,74345600,74345600,0.00277433,0
WHLR.US,D,20160510,000000,74345600,77838600,74345600,75828550,0.00263383,0
WHLR.US,D,20160511,000000,77334250,77838600,74964750,77334250,0.00359511,0
WHLR.US,D,20160512,000000,76325550,77838600,74827200,74827200,0.00323875,0
WHLR.US,D,20160513,000000,75324200,76829900,71328600,75324200,0.001594715,0
WHLR.US,D,20160516,000000,75828550,76325550,74827200,74827200,0.00091889,0
WHLR.US,D,20160517,000000,74827200,75828550,73848600,75324200,0.002155285,0
WHLR.US,D,20160518,000000,75324200,75324200,74345600,74827200,0.00118341,0
WHLR.US,D,20160519,000000,75324200,76600300,73848600,76325550,0.003521845,0
WHLR.US,D,20160520,000000,76829900,76829900,73840900,73840900,0.000972135,0
WHLR.US,D,20160523,000000,75324200,75828550,73848600,75828550,0.000998035,0
WHLR.US,D,20160524,000000,75324200,76325550,75324200,75324200,0.00095709,0
WHLR.US,D,20160525,000000,74827200,77097300,74827200,76829900,0.001765175,0
WHLR.US,D,20160526,000000,77212100,77212100,75690650,77212100,0.000831105,0
WHLR.US,D,20160527,000000,76715100,77724500,76203050,76715100,0.00073574,0
WHLR.US,D,20160531,000000,77212100,77296100,76210750,76715100,0.000792255,0
WHLR.US,D,20160601,000000,78243900,78243900,76203050,77212100,0.000822735,0
WHLR.US,D,20160602,000000,77212100,79252950,76715100,79252950,0.00125798,0
WHLR.US,D,20160603,000000,78748250,78748250,76203050,77724500,0.00146023,0
WHLR.US,D,20160606,000000,78243900,79252950,77724500,78243900,0.001372055,0
WHLR.US,D,20160607,000000,79772700,79772700,78243900,78748250,0.001978545,0
WHLR.US,D,20160608,000000,78748250,79665600,78243900,78243900,0.00399712,0
WHLR.US,D,20160609,000000,78243900,78748250,77724500,78243900,0.000534665,0
WHLR.US,D,20160610,000000,78748250,79772700,77724500,77976500,0.00166287,0
WHLR.US,D,20160613,000000,78748250,79245250,77724500,77724500,0.001332025,0
WHLR.US,D,20160614,000000,78236550,78236550,76203050,76715100,0.00176478,0
WHLR.US,D,20160615,000000,76203050,77724500,75690650,76967450,0.00164377,0
WHLR.US,D,20160616,000000,76203050,77724500,76203050,76715100,0.000758895,0
WHLR.US,D,20160617,000000,76203050,79252950,76203050,77212100,0.002041075,0
WHLR.US,D,20160620,000000,77212100,78740900,76203050,77724500,0.00135387,0
WHLR.US,D,20160621,000000,78748250,79772700,77212100,77724500,0.00206724,0
WHLR.US,D,20160622,000000,77724500,78748250,77212100,77976500,0.00138723,0
WHLR.US,D,20160623,000000,77724500,81294150,77724500,78243900,0.001217425,0
WHLR.US,D,20160624,000000,77724500,78748250,77212100,77212100,0.002669675,0
WHLR.US,D,20160627,000000,79252950,80277050,76715100,77212100,0.002419545,0
WHLR.US,D,20160628,000000,77105000,80759000,77105000,78129100,0.0018697,0
WHLR.US,D,20160629,000000,78129100,79673300,78129100,79153900,0.00231044,0
WHLR.US,D,20160630,000000,79673300,80690050,78649200,79153900,0.00144309,0
WHLR.US,D,20160701,000000,80178000,81202100,79153900,79673300,0.00238985,0
WHLR.US,D,20160705,000000,80690050,81202100,79673300,80178000,0.001294215,0
WHLR.US,D,20160706,000000,79673300,81202100,79673300,79673300,0.000854785,0
WHLR.US,D,20160707,000000,80178000,81202100,79405900,79673300,0.001515045,0
WHLR.US,D,20160708,000000,79673300,81202100,79673300,80690050,0.001537675,0
WHLR.US,D,20160711,000000,81202100,85658300,81202100,82233900,0.00289456,0
WHLR.US,D,20160712,000000,82233900,85322300,82233900,84290500,0.003479725,0
WHLR.US,D,20160713,000000,84802900,85322300,82233900,84802900,0.00418014,0
WHLR.US,D,20160714,000000,84290500,87363500,84290500,85322300,0.003271325,0
WHLR.US,D,20160715,000000,86346050,86346050,84290500,85322300,0.003573655,0
WHLR.US,D,20160718,000000,86346050,87363500,85322300,85842050,0.00298116,0
WHLR.US,D,20160719,000000,86346050,87882550,85842050,86346050,0.0027135,0
WHLR.US,D,20160720,000000,87882550,89947200,86346050,89427100,0.0055713,0
WHLR.US,D,20160721,000000,89947200,92003450,88403350,90458900,0.00499477,0
WHLR.US,D,20160722,000000,92003450,95602850,90458900,93538900,0.00690185,0
WHLR.US,D,20160725,000000,94059700,97147750,93538900,97147750,0.004428965,0
WHLR.US,D,20160726,000000,98179200,100212700,97147750,97660150,0.00795145,0
WHLR.US,D,20160727,000000,98553700,98553700,92851850,95450950,0.00286591,0
WHLR.US,D,20160728,000000,96482400,96482400,91299600,91299600,0.00728295,0
WHLR.US,D,20160729,000000,90268150,91299600,84557900,89228300,0.00510425,0
WHLR.US,D,20160801,000000,89748050,91812000,88188100,89748050,0.002389455,0
WHLR.US,D,20160802,000000,90268150,90268150,89228300,89748050,0.002085035,0
WHLR.US,D,20160803,000000,90268150,90268150,88188100,90268150,0.00303689,0
WHLR.US,D,20160804,000000,90787200,91299600,88708900,88708900,0.002750525,0
WHLR.US,D,20160805,000000,89748050,90268150,88188100,89228300,0.00316745,0
WHLR.US,D,20160808,000000,89748050,89748050,88188100,89228300,0.002862375,0
WHLR.US,D,20160809,000000,89748050,89748050,85605100,86110150,0.003391025,0
WHLR.US,D,20160810,000000,89748050,89748050,87149300,88188100,0.002077055,0
WHLR.US,D,20160811,000000,89748050,89748050,87149300,87660650,0.00143027,0
WHLR.US,D,20160812,000000,88188100,89748050,87149300,89748050,0.00203061,0
WHLR.US,D,20160815,000000,89748050,89748050,88303250,89748050,0.00232967,0
WHLR.US,D,20160816,000000,89748050,89748050,88708900,89748050,0.001424385,0
WHLR.US,D,20160817,000000,89748050,89748050,87149300,89748050,0.00201923,0
WHLR.US,D,20160818,000000,89748050,89748050,88188100,89748050,0.001013735,0
WHLR.US,D,20160819,000000,89748050,89748050,88708900,88708900,0.001164705,0
WHLR.US,D,20160822,000000,88708900,91812000,88708900,91299600,0.0024028,0
WHLR.US,D,20160823,000000,91299600,91812000,90268150,90787200,0.00156698,0
WHLR.US,D,20160824,000000,92339450,93370900,90787200,93370900,0.001010595,0
WHLR.US,D,20160825,000000,93370900,94930850,92339450,94411100,0.001948065,0
WHLR.US,D,20160826,000000,95450950,95970700,92339450,92851850,0.00256567,0
WHLR.US,D,20160829,000000,92721650,93769200,90619200,91666750,0.001570775,0
WHLR.US,D,20160830,000000,92186500,92186500,90619200,91146650,0.000755625,0
WHLR.US,D,20160831,000000,91666750,93249100,91146650,92194200,0.000669935,0
WHLR.US,D,20160901,000000,92721650,93195550,88020100,90894650,0.001983515,0
WHLR.US,D,20160902,000000,91146650,93241750,91146650,91146650,0.000353349,0
WHLR.US,D,20160906,000000,91666750,98477400,91154350,97437550,0.0039758,0
WHLR.US,D,20160907,000000,97965700,97965700,95350850,96918500,0.00197344,0
WHLR.US,D,20160908,000000,95350850,99532300,95136650,99532300,0.00343956,0
WHLR.US,D,20160909,000000,100052400,100052400,93769200,99532300,0.0046371,0
WHLR.US,D,20160912,000000,99532300,99532300,96398400,98477400,0.003293695,0
WHLR.US,D,20160913,000000,99004850,99532300,94296650,96918500,0.00338056,0
WHLR.US,D,20160914,000000,97437550,97437550,93769200,95870950,0.0084483,0
WHLR.US,D,20160915,000000,95870950,95870950,91666750,92721650,0.00582325,0
WHLR.US,D,20160916,000000,93769200,96673850,84343700,84343700,0.0154636,0
WHLR.US,D,20160919,000000,90100150,91666750,89067650,90619200,0.00598205,0
WHLR.US,D,20160920,000000,91146650,93249100,90611500,91666750,0.00163579,0
WHLR.US,D,20160921,000000,89580050,92530900,89067650,90619200,0.002642725,0
WHLR.US,D,20160922,000000,90619200,92194200,90619200,91146650,0.00178388,0
WHLR.US,D,20160923,000000,91666750,91666750,87492650,90100150,0.001622185,0
WHLR.US,D,20160926,000000,90619200,91666750,90619200,91666750,0.001316715,0
WHLR.US,D,20160927,000000,92721650,92721650,90619200,91666750,0.00289364,0
WHLR.US,D,20160928,000000,91017500,92599850,89962250,91544950,0.002588175,0
WHLR.US,D,20160929,000000,91017500,92071700,90481300,91544950,0.001432365,0
WHLR.US,D,20160930,000000,91544950,93134300,90481300,92071700,0.001301805,0
WHLR.US,D,20161003,000000,94189200,94189200,91544950,93134300,0.001814625,0
WHLR.US,D,20161004,000000,95251800,95251800,91009100,92599850,0.00318917,0
WHLR.US,D,20161005,000000,92599850,92599850,88892300,89962250,0.00352682,0
WHLR.US,D,20161006,000000,90481300,91544950,89427100,91544950,0.000666405,0
WHLR.US,D,20161007,000000,92071700,92599850,89427100,91017500,0.00185858,0
WHLR.US,D,20161010,000000,91544950,93134300,90481300,92071700,0.00139822,0
WHLR.US,D,20161011,000000,91544950,91544950,88892300,90481300,0.002177785,0
WHLR.US,D,20161012,000000,90481300,91544950,89427100,91544950,0.000819335,0
WHLR.US,D,20161013,000000,91544950,92071700,89962250,89962250,0.00137258,0
WHLR.US,D,20161014,000000,90481300,91017500,89962250,90481300,0.000988615,0
WHLR.US,D,20161017,000000,91017500,91017500,89962250,91017500,0.00044584,0
WHLR.US,D,20161018,000000,91017500,91017500,90481300,91017500,0.0003434065,0
WHLR.US,D,20161019,000000,91017500,91017500,89962250,89962250,0.000486787,0
WHLR.US,D,20161020,000000,90481300,90481300,88892300,88892300,0.00147828,0
WHLR.US,D,20161021,000000,89962250,91017500,88892300,89480300,0.00206698,0
WHLR.US,D,20161024,000000,89427100,91017500,88892300,90481300,0.002384745,0
WHLR.US,D,20161025,000000,90481300,91544950,89962250,90481300,0.001488615,0
WHLR.US,D,20161026,000000,91544950,92071700,89962250,90481300,0.00218681,0
WHLR.US,D,20161027,000000,90887300,91957250,88746700,89296900,0.002050235,0
WHLR.US,D,20161028,000000,88746700,90887300,88219250,90887300,0.00101949,0
WHLR.US,D,20161031,000000,90887300,92500100,89296900,91422100,0.00139181,0
WHLR.US,D,20161101,000000,90887300,91957250,88746700,88746700,0.001029435,0
WHLR.US,D,20161102,000000,88219250,88693850,82868450,85008700,0.0063969,0
WHLR.US,D,20161103,000000,84473900,86063950,83931050,84473900,0.001627155,0
WHLR.US,D,20161104,000000,84473900,85008700,81263350,81263350,0.001855965,0
WHLR.US,D,20161107,000000,80200750,85008700,80200750,82868450,0.00349228,0
WHLR.US,D,20161108,000000,84473900,85008700,82341000,82341000,0.00168459,0
WHLR.US,D,20161109,000000,80200750,86599100,80200750,85551550,0.00220356,0
WHLR.US,D,20161110,000000,86599100,90031200,85008700,87676750,0.0052726,0
WHLR.US,D,20161111,000000,89824700,91957250,88478950,90359500,0.004059395,0
WHLR.US,D,20161114,000000,91422100,92323700,88219250,90359500,0.002281265,0
WHLR.US,D,20161115,000000,90359500,90887300,88219250,90359500,0.00095395,0
WHLR.US,D,20161116,000000,90359500,90359500,88219250,88746700,0.001214805,0
WHLR.US,D,20161117,000000,89824700,90359500,88219250,88746700,0.001561225,0
WHLR.US,D,20161118,000000,89824700,89824700,88746700,89296900,0.0003413135,0
WHLR.US,D,20161121,000000,89824700,89824700,88219250,88746700,0.00112742,0
WHLR.US,D,20161122,000000,89824700,90359500,88219250,88746700,0.001553245,0
WHLR.US,D,20161123,000000,89824700,89824700,88746700,89824700,0.001477365,0
WHLR.US,D,20161125,000000,90359500,90611500,89824700,90359500,0.001079275,0
WHLR.US,D,20161128,000000,90765500,91827050,90221950,90221950,0.001251305,0
WHLR.US,D,20161129,000000,88594100,91299600,88594100,89128900,0.001740185,0
WHLR.US,D,20161130,000000,90765500,90765500,86972900,88058950,0.00350602,0
WHLR.US,D,20161201,000000,88594100,89679100,86972900,87523800,0.0075777,0
WHLR.US,D,20161202,000000,87523800,88058950,86972900,87523800,0.002276425,0
WHLR.US,D,20161205,000000,87523800,88333700,85879850,85879850,0.002724095,0
WHLR.US,D,20161206,000000,84809900,86430050,84809900,85879850,0.001266745,0
WHLR.US,D,20161207,000000,86430050,86972900,85352400,85879850,0.002620485,0
WHLR.US,D,20161208,000000,86430050,90221950,85352400,85879850,0.002010855,0
WHLR.US,D,20161209,000000,86430050,89128900,86430050,86972900,0.00157012,0
WHLR.US,D,20161212,000000,88594100,88594100,86430050,86430050,0.002723575,0
WHLR.US,D,20161213,000000,86972900,86972900,85352400,85627850,0.00148417,0
WHLR.US,D,20161214,000000,87523800,88058950,85352400,85352400,0.001026295,0
WHLR.US,D,20161215,000000,86430050,86430050,83732600,83732600,0.002316325,0
WHLR.US,D,20161216,000000,84282100,87523800,83877850,84809900,0.02387635,0
WHLR.US,D,20161219,000000,85879850,88058950,85879850,88058950,0.003376635,0
WHLR.US,D,20161220,000000,89128900,89679100,88333700,89128900,0.004515045,0
WHLR.US,D,20161221,000000,89679100,89679100,88594100,89128900,0.00246533,0
WHLR.US,D,20161222,000000,90221950,90221950,86430050,88594100,0.00208137,0
WHLR.US,D,20161223,000000,89128900,90221950,88594100,90221950,0.00362062,0
WHLR.US,D,20161227,000000,90221950,92377250,90221950,90221950,0.003023025,0
WHLR.US,D,20161228,000000,90084050,91712950,90084050,90619200,0.002118525,0
WHLR.US,D,20161229,000000,91170100,91712950,89533850,90619200,0.00196978,0
WHLR.US,D,20161230,000000,91170100,92805650,91170100,92805650,0.00429775,0
WHLR.US,D,20170103,000000,92805650,93898700,91712950,91712950,0.0053108,0
WHLR.US,D,20170104,000000,91712950,92805650,91712950,92805650,0.002433675,0
WHLR.US,D,20170105,000000,92805650,92805650,91712950,92805650,0.00485204,0
WHLR.US,D,20170106,000000,94992100,94992100,91712950,92805650,0.003230375,0
WHLR.US,D,20170109,000000,93898700,94448900,91712950,92263150,0.0168752,0
WHLR.US,D,20170110,000000,92805650,93355850,92263150,92805650,0.0103783,0
WHLR.US,D,20170111,000000,93355850,93355850,92263150,92805650,0.006307,0
WHLR.US,D,20170112,000000,92805650,93355850,91712950,92805650,0.0074117,0
WHLR.US,D,20170113,000000,92263150,92805650,92263150,92805650,0.00581345,0
WHLR.US,D,20170117,000000,92805650,92805650,92263150,92263150,0.004853875,0
WHLR.US,D,20170118,000000,92805650,94448900,92263150,93355850,0.01225325,0
WHLR.US,D,20170119,000000,93898700,93898700,92263150,92805650,0.00861745,0
WHLR.US,D,20170120,000000,92805650,93080400,92263150,92805650,0.0058694,0
WHLR.US,D,20170123,000000,92805650,92805650,92263150,92805650,0.004608845,0
WHLR.US,D,20170124,000000,93898700,93898700,92263150,92805650,0.009425,0
WHLR.US,D,20170125,000000,93355850,93355850,92263150,92805650,0.00530085,0
WHLR.US,D,20170126,000000,92805650,93355850,92263150,92805650,0.01073335,0
WHLR.US,D,20170127,000000,94327100,95427500,93226700,93226700,0.00825275,0
WHLR.US,D,20170130,000000,93226700,93776900,92668100,92668100,0.0080281,0
WHLR.US,D,20170131,000000,93776900,93776900,92668100,93776900,0.00442321,0
WHLR.US,D,20170201,000000,93776900,94327100,92668100,93776900,0.0066851,0
WHLR.US,D,20170202,000000,93776900,94327100,93226700,93776900,0.00491837,0
WHLR.US,D,20170203,000000,93776900,94327100,93226700,93776900,0.003251175,0
WHLR.US,D,20170206,000000,94327100,95427500,93776900,95427500,0.004780875,0
WHLR.US,D,20170207,000000,95993450,95993450,94327100,94884650,0.00493289,0
WHLR.US,D,20170208,000000,95427500,95427500,92759450,93776900,0.00801505,0
WHLR.US,D,20170209,000000,93776900,94051300,92668100,92668100,0.0077603,0
WHLR.US,D,20170210,000000,93226700,93776900,93226700,93776900,0.004739535,0
WHLR.US,D,20170213,000000,94327100,94327100,93226700,93776900,0.00641885,0
WHLR.US,D,20170214,000000,94327100,94327100,93226700,93776900,0.00320552,0
WHLR.US,D,20170215,000000,94327100,94601500,93226700,93776900,0.0350701,0
WHLR.US,D,20170216,000000,93226700,93776900,93226700,93226700,0.0093413,0
WHLR.US,D,20170217,000000,93776900,93776900,93226700,93776900,0.013439,0
WHLR.US,D,20170221,000000,93776900,94327100,92668100,94327100,0.0273167,0
